應掕擔,巟忈売強,巟忈忣曬,捠徧慄,憱峴曽岦,僉儘掱,埵抲,捈嬋俼,僇儞僩,曃偄検,専弌婍No,専弌嫍棧X,専弌嫍棧Y,婎弨抣,巟忈検,巟忈埵抲,巄掕儔儞僋,應掕懍搙,價僨僆妋擣擔,價僨僆妋擣売強,價僨僆妋擣幰,價僨僆妋擣偵傛傞懳徾暔,巟忈暔妋擣傪峴偆扴摉暘栰,夋憸僼傽僀儖柤,巟忈暔妋擣扴摉媄僙摍,尰抧妋擣偺梫斲,妋擣擔,妋擣幰強懏(夛幮),妋擣幰,應掕梫斲,應掕曽朄,懳徾暔,巟忈愝旛曐庣媄僙摍,幚僉儘掱(m),嵍塃暿,尷奅庬暿,應掕埵抲庬暿,嬋慄俼(m),幚僇儞僩(mm),奼戝悺朄(mm),幚婎弨抣(mm),巟忈桳柍,幚棧傟(mm)X,幚崅偝(mm)Y,幚巟忈検(mm),巟忈埵抲,妋掕儔儞僋,僠僃僢僋,婰帠,慬抲寁夋丒寢壥,TCL(m),ECC丄BCC傑偱(m),嬋慄俼乮戝乯(m),嬋慄俼乮彫乯(m),拞娫TCL(m),EIT丄BIT傑偱(m),嬋慄俼(婲)(m),嬋慄俼乮廔乯(m),BRT偐傜PRC(m),ERT偐傜PRC(m),BRT傑偱(m),巟幮乮庡娗乯採弌擔,巟幮乮搚栘乯採弌擔
2022/9/30 7:38,671,,搶杒杮慄,壓傝,355419,嵍,0,0,-2,2,-1877,1292,1900,23,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,677,,搶杒杮慄,壓傝,355419,嵍,0,0,6,3,-1841,1294,1900,59,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,679,,搶杒杮慄,壓傝,355427,嵍,0,0,4,2,-1869,987,1900,31,懁曽忋晹,C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,680,,搶杒杮慄,壓傝,355429,嵍,0,0,4,2,-1844,1115,1900,56,懁曽忋晹,C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,685,,搶杒杮慄,壓傝,355438,嵍,0,0,2,2,-1828,1146,1900,72,懁曽忋晹,C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,696,,搶杒杮慄,壓傝,355445,嵍,0,0,5,1,-1573,525,1575,2,懁曽壓晹,C,57,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,697,,搶杒杮慄,壓傝,355445,嵍,0,0,4,1,-1547,503,1575,28,懁曽壓晹,C,57,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,702,,搶杒杮慄,壓傝,355454,嵍,0,0,-2,6,-1820,2414,1900,80,懁曽忋晹(憢晹),C,57,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,714,,搶杒杮慄,壓傝,355547,嵍,0,0,-2,2,-1882,989,1900,18,懁曽忋晹,C,54,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,715,S,搶杒杮慄,壓傝,355547,嵍,0,0,-9,8,-1844,3246,1900,56,懁曽忋晹,C,52,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,715,E,搶杒杮慄,壓傝,355548,嵍,0,0,-4,8,-1897,3008,1900,3,懁曽忋晹,C,52,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,716,,搶杒杮慄,壓傝,355545,嵍,0,0,4,1,-1854,935,1900,46,懁曽忋晹,C,52,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,717,,搶杒杮慄,壓傝,355546,嵍,0,0,5,1,-1893,951,1900,7,懁曽忋晹,C,52,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,724,,搶杒杮慄,壓傝,355611,嵍,0,0,2,1,-1548,414,1575,27,懁曽壓晹,C,48,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,725,,搶杒杮慄,壓傝,355613,嵍,0,0,5,1,-1556,488,1575,19,懁曽壓晹,C,47,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,726,,搶杒杮慄,壓傝,355614,嵍,0,0,5,1,-1562,571,1575,13,懁曽壓晹,C,47,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,756,,搶杒杮慄,壓傝,355845,嵍,0,0,6,1,-1566,398,1575,9,懁曽壓晹,C,38,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,778,,搶杒杮慄,壓傝,355948,嵍,0,0,8,3,-1832,1346,1900,68,懁曽忋晹,C,39,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,783,,搶杒杮慄,壓傝,355951,塃,0,0,2,26,1564,424,1575,11,懁曽壓晹,C,39,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,800,,搶杒杮慄,壓傝,356005,嵍,0,0,7,1,-1548,387,1575,27,懁曽壓晹,C,38,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:38,802,,搶杒杮慄,壓傝,356007,嵍,0,0,6,1,-1561,404,1575,14,懁曽壓晹,C,37,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:41,830,,搶杒杮慄,壓傝,356412,嵍,0,0,10,1,-1557,417,1575,18,懁曽壓晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:41,833,,搶杒杮慄,壓傝,356413,嵍,0,0,11,1,-1568,721,1575,7,懁曽壓晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:41,840,,搶杒杮慄,壓傝,356560,嵍,0,0,-2,2,-1853,995,1900,47,懁曽忋晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:41,842,,搶杒杮慄,壓傝,356561,嵍,0,0,6,1,-1844,966,1900,56,懁曽忋晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:41,846,,搶杒杮慄,壓傝,356601,嵍,0,0,10,2,-1895,974,1900,5,懁曽忋晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:41,847,,搶杒杮慄,壓傝,356602,嵍,0,0,12,2,-1894,1080,1900,6,懁曽忋晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,861,,搶杒杮慄,壓傝,356607,嵍,0,0,8,1,-1553,436,1575,22,懁曽壓晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,868,,搶杒杮慄,壓傝,356623,嵍,0,0,7,2,-1845,1154,1900,55,懁曽忋晹,C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,872,,搶杒杮慄,壓傝,356620,嵍,0,0,14,1,-1547,446,1575,28,懁曽壓晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,874,,搶杒杮慄,壓傝,356624,嵍,0,0,9,1,-1558,533,1575,17,懁曽壓晹,C,41,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,883,,搶杒杮慄,壓傝,356640,嵍,0,0,10,1,-1574,500,1575,1,懁曽壓晹,C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,894,,搶杒杮慄,壓傝,356674,嵍,0,0,2,4,-1846,1703,1900,54,懁曽忋晹(憢晹),C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,895,,搶杒杮慄,壓傝,356675,嵍,0,0,0,4,-1849,1861,1900,51,懁曽忋晹(憢晹),C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,896,,搶杒杮慄,壓傝,356678,嵍,0,0,-2,2,-1808,1211,1900,92,懁曽忋晹,C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,899,S,搶杒杮慄,壓傝,356674,嵍,0,0,7,3,-1891,1649,1900,9,懁曽忋晹(憢晹),C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,899,M,搶杒杮慄,壓傝,356675,嵍,0,0,7,3,-1854,1534,1900,46,懁曽忋晹,C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,899,E,搶杒杮慄,壓傝,356675,嵍,0,0,8,3,-1898,1569,1900,2,懁曽忋晹,C,42,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,903,,搶杒杮慄,壓傝,356709,嵍,0,0,11,2,-1829,972,1900,71,懁曽忋晹,C,43,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,905,S,搶杒杮慄,壓傝,356730,嵍,0,0,0,2,-1898,1188,1900,2,懁曽忋晹,C,44,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,905,E,搶杒杮慄,壓傝,356731,嵍,0,0,0,2,-1877,1075,1900,23,懁曽忋晹,C,44,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,908,,搶杒杮慄,壓傝,356745,嵍,0,0,8,2,-1810,1183,1900,90,懁曽忋晹,C,44,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,911,,搶杒杮慄,壓傝,356744,嵍,0,0,8,3,-1827,1292,1900,73,懁曽忋晹,C,44,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,912,,搶杒杮慄,壓傝,356744,嵍,0,0,8,1,-1874,1060,1900,26,懁曽忋晹,C,44,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,919,,搶杒杮慄,壓傝,356751,嵍,0,0,10,3,-1876,1348,1900,24,懁曽忋晹,C,44,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,932,,搶杒杮慄,壓傝,356768,嵍,0,0,9,1,-1568,452,1575,7,懁曽壓晹,C,45,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,950,,搶杒杮慄,壓傝,356838,嵍,0,0,12,1,-1560,400,1575,15,懁曽壓晹,C,47,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,954,,搶杒杮慄,壓傝,356839,嵍,0,0,14,1,-1547,651,1575,28,懁曽壓晹,C,46,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,972,,搶杒杮慄,壓傝,356944,塃,0,0,8,26,1564,417,1575,11,懁曽壓晹,C,48,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1016,,搶杒杮慄,壓傝,357177,嵍,900,60,-16,1,-1571,452,1598,27,懁曽壓晹,C,53,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1019,,搶杒杮慄,壓傝,357179,嵍,900,60,-16,1,-1588,466,1599,11,懁曽壓晹,C,53,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1021,,搶杒杮慄,壓傝,357186,嵍,900,60,19,2,-1877,1066,1925,48,懁曽忋晹,C,53,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1027,,搶杒杮慄,壓傝,357189,嵍,900,60,3,2,-1864,997,1925,61,懁曽忋晹,C,53,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1035,,搶杒杮慄,壓傝,357189,嵍,900,60,-21,1,-1903,944,1925,22,懁曽忋晹,C,54,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1059,,搶杒杮慄,壓傝,357232,嵍,900,60,-27,1,-1578,557,1600,22,懁曽壓晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1063,,搶杒杮慄,壓傝,357243,嵍,900,60,14,2,-1858,1072,1925,67,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1066,,搶杒杮慄,壓傝,357242,嵍,900,60,-29,3,-1899,1427,1925,26,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1070,,搶杒杮慄,壓傝,357246,嵍,900,60,-25,1,-1575,454,1600,25,懁曽壓晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1074,,搶杒杮慄,壓傝,357265,嵍,900,60,-35,4,-1920,1996,1925,5,懁曽忋晹(憢晹),C,54,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1076,,搶杒杮慄,壓傝,357266,嵍,900,60,-34,4,-1862,1736,1925,63,懁曽忋晹(憢晹),C,54,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1077,,搶杒杮慄,壓傝,357265,嵍,900,60,-31,5,-1904,2024,1925,21,懁曽忋晹(憢晹),C,54,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1087,,搶杒杮慄,壓傝,357306,嵍,900,60,-35,3,-1828,1552,1925,97,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1100,,搶杒杮慄,壓傝,357336,嵍,900,60,-31,4,-1891,2047,1918,27,懁曽忋晹(憢晹),C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1104,,搶杒杮慄,壓傝,357337,嵍,900,60,-29,6,-1898,2339,1917,19,懁曽忋晹(憢晹),C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1108,,搶杒杮慄,壓傝,357338,嵍,900,60,-17,5,-1829,2160,1917,88,懁曽忋晹(憢晹),C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1118,,搶杒杮慄,壓傝,357358,嵍,900,60,-17,3,-1899,1480,1911,12,懁曽忋晹,C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1119,S,搶杒杮慄,壓傝,357364,嵍,900,60,4,2,-1847,1102,1909,62,懁曽忋晹,C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1119,E,搶杒杮慄,壓傝,357365,嵍,900,60,2,2,-1832,1293,1909,77,懁曽忋晹,C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1123,,搶杒杮慄,壓傝,357365,嵍,900,60,-8,4,-1847,1784,1909,62,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1134,,搶杒杮慄,壓傝,357371,嵍,900,60,-7,5,-1861,2190,1907,46,懁曽忋晹(憢晹),C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:42,1140,,搶杒杮慄,壓傝,357396,嵍,900,60,4,1,-1573,494,1575,2,懁曽壓晹,C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1146,,搶杒杮慄,壓傝,357584,嵍,0,0,-8,7,-1808,2770,1900,92,懁曽忋晹(憢晹),C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1150,,搶杒杮慄,壓傝,357584,嵍,0,0,-4,6,-1876,2743,1900,24,懁曽忋晹(憢晹),C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1157,,搶杒杮慄,壓傝,357596,嵍,0,0,9,1,-1558,552,1575,17,懁曽壓晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1166,,搶杒杮慄,壓傝,357662,嵍,0,0,10,5,-1887,2047,1900,13,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1176,,搶杒杮慄,壓傝,357672,嵍,0,0,0,4,-1887,1858,1900,13,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1177,S,搶杒杮慄,壓傝,357673,嵍,0,0,0,6,-1835,2359,1900,65,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1177,M,搶杒杮慄,壓傝,357673,嵍,0,0,-1,6,-1810,2672,1900,90,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1177,E,搶杒杮慄,壓傝,357674,嵍,0,0,2,6,-1846,2407,1900,54,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1178,S,搶杒杮慄,壓傝,357672,嵍,0,0,11,5,-1896,2162,1900,4,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1178,E,搶杒杮慄,壓傝,357673,嵍,0,0,12,5,-1832,2252,1900,68,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1179,,搶杒杮慄,壓傝,357673,嵍,0,0,12,5,-1851,2385,1900,49,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1180,,搶杒杮慄,壓傝,357674,嵍,0,0,3,6,-1883,2593,1900,17,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1181,,搶杒杮慄,壓傝,357674,嵍,0,0,13,5,-1830,2314,1900,70,懁曽忋晹(憢晹),C,56,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1185,,搶杒杮慄,壓傝,357745,嵍,0,0,15,3,-1886,1293,1900,14,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1188,,搶杒杮慄,壓傝,357784,嵍,0,0,11,1,-1860,927,1900,40,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1194,,搶杒杮慄,壓傝,357793,嵍,0,0,2,8,-1897,3269,1900,3,懁曽忋晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:43,1195,,搶杒杮慄,壓傝,357790,嵍,0,0,5,1,-1550,384,1575,25,懁曽壓晹,C,55,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
