測定日,支障箇所,支障情報,通称線,走行方向,キロ程,位置,直曲Ｒ,カント,偏い量,検出器No,検出距離X,検出距離Y,基準値,支障量,支障位置,暫定ランク,測定速度,ビデオ確認日,ビデオ確認箇所,ビデオ確認者,ビデオ確認による対象物,支障物確認を行う担当分野,画像ファイル名,支障物確認担当技セ等,現地確認の要否,確認日,確認者所属(会社),確認者,測定要否,測定方法,対象物,支障設備保守技セ等,実キロ程(m),左右別,限界種別,測定位置種別,曲線Ｒ(m),実カント(mm),拡大寸法(mm),実基準値(mm),支障有無,実離れ(mm)X,実高さ(mm)Y,実支障量(mm),支障位置2,確定ランク,チェック,記事,措置計画・結果,TCL(m),ECC、BCCまで(m),曲線Ｒ（大）(m),曲線Ｒ（小）(m),中間TCL(m),EIT、BITまで(m),曲線Ｒ(起)(m),曲線Ｒ（終）(m),BRTからPRC(m),ERTからPRC(m),BRTまで(m),支社（主管）提出日,支社（土木）提出日
2023/7/9 23:31,519,,烏山線,下り,4033,左,0,0,-5,26,-1556,690,1575,19,側方下部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,531,,烏山線,下り,4075,右,0,0,0,2,1867,1170,1900,33,側方上部,C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,536,,烏山線,下り,4100,右,0,0,-4,1,1568,396,1575,7,側方下部,C,39,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,558,,烏山線,下り,4171,左,0,0,-6,26,-1550,421,1575,25,側方下部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,577,,烏山線,下り,4247,左,0,0,-4,26,-1566,439,1575,9,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,588,,烏山線,下り,4300,右,0,0,-2,1,1548,406,1575,27,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,591,,烏山線,下り,4308,右,0,0,-1,2,1868,1106,1900,32,側方上部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,600,,烏山線,下り,4344,左,0,0,-8,26,-1564,386,1575,11,側方下部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,639,,烏山線,下り,4419,右,0,0,5,2,1892,1170,1900,8,側方上部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,650,,烏山線,下り,4455,右,0,0,-5,3,1844,1606,1900,56,側方上部(窓部),C,42,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,652,,烏山線,下り,4455,右,0,0,-8,4,1869,1842,1900,31,側方上部(窓部),C,42,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,653,,烏山線,下り,4454,左,0,0,-3,25,-1829,1108,1900,71,側方上部,C,42,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,657,,烏山線,下り,4467,右,0,0,-1,1,1549,444,1575,26,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,665,,烏山線,下り,4480,右,0,0,-9,1,1552,403,1575,23,側方下部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,709,,烏山線,下り,4604,右,0,0,1,2,1870,1278,1900,30,側方上部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,720,,烏山線,下り,4659,右,0,0,-4,1,1546,489,1575,29,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,725,,烏山線,下り,4671,右,0,0,1,1,1568,378,1575,7,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,739,S,烏山線,下り,4707,右,0,0,-7,1,1548,390,1575,27,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,739,E,烏山線,下り,4708,右,0,0,-6,1,1549,429,1575,26,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,752,,烏山線,下り,4720,右,0,0,-6,1,1572,581,1575,3,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,771,,烏山線,下り,4738,右,0,0,-7,1,1571,640,1575,4,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:32,790,,烏山線,下り,4752,右,0,0,-13,1,1570,438,1575,5,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,802,,烏山線,下り,4765,右,0,0,-6,1,1566,376,1575,9,側方下部,C,42,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,825,,烏山線,下り,4783,右,0,0,-5,1,1567,391,1575,8,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,830,,烏山線,下り,4784,左,0,0,-2,26,-1569,419,1575,6,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,839,,烏山線,下り,4788,右,0,0,-8,1,1565,525,1575,10,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,849,,烏山線,下り,4787,右,0,0,-1,2,1551,908,1575,24,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,860,,烏山線,下り,4796,左,0,0,-9,26,-1553,377,1575,22,側方下部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,884,,烏山線,下り,4822,右,0,0,-5,1,1861,998,1900,39,側方上部,C,41,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,896,,烏山線,下り,4864,右,0,0,-1,1,1554,419,1575,21,側方下部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,898,,烏山線,下り,4869,右,0,0,-4,1,1546,448,1575,29,側方下部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,914,,烏山線,下り,4906,左,0,0,-11,26,-1546,599,1575,29,側方下部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,928,,烏山線,下り,4925,左,0,0,-18,24,-1821,1554,1900,79,側方上部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,929,,烏山線,下り,4926,左,0,0,-16,24,-1838,1317,1900,62,側方上部,C,40,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:33,937,,烏山線,下り,4926,左,0,0,12,23,-1848,1857,1900,52,側方上部(窓部),C,39,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:34,986,,烏山線,下り,5786,左,700,0,-11,26,-1584,502,1593,9,側方下部,C,39,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:34,998,,烏山線,下り,5843,右,0,0,3,8,1885,3178,2150,3,上部,C,39,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1036,,烏山線,下り,6015,左,900,15,-14,26,-1570,432,1590,20,側方下部,C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1044,,烏山線,下り,6022,左,900,15,-24,26,-1591,385,1596,5,側方下部,C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1058,,烏山線,下り,6037,左,900,15,-18,26,-1596,477,1600,4,側方下部,C,39,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1067,,烏山線,下り,6050,左,900,15,-19,24,-1844,1251,1920,76,側方上部,C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1095,,烏山線,下り,6161,左,0,0,-32,22,-1869,2284,1900,31,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1096,,烏山線,下り,6160,左,0,0,-21,21,-1887,2342,1900,13,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1097,,烏山線,下り,6161,左,0,0,-21,21,-1867,2378,1900,33,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:35,1110,,烏山線,下り,6490,右,0,0,-5,2,1878,1050,1900,22,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1125,,烏山線,下り,6899,左,300,45,-85,22,-1966,2409,1977,11,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1128,,烏山線,下り,6898,左,300,45,-47,21,-1938,2402,1977,39,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1129,,烏山線,下り,6899,左,300,45,-49,19,-1923,3215,2150,19,上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1151,S,烏山線,下り,7048,左,300,45,-30,22,-1910,2021,1931,21,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1151,E,烏山線,下り,7049,左,300,45,-30,22,-1883,2054,1929,46,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1152,,烏山線,下り,7049,左,300,45,-17,23,-1884,2024,1929,45,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1153,,烏山線,下り,7049,左,300,45,-11,25,-1851,1112,1929,78,側方上部,C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1155,,烏山線,下り,7053,左,300,45,-15,22,-1918,2319,1922,4,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1156,,烏山線,下り,7053,左,300,45,-3,21,-1897,2406,1922,25,側方上部(窓部),C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1158,,烏山線,下り,7060,左,300,45,-16,25,-1892,1014,1909,17,側方上部,C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1161,,烏山線,下り,7071,左,0,0,-23,24,-1840,1537,1900,60,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1162,,烏山線,下り,7068,左,0,0,-12,20,-1870,2845,1900,30,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1163,,烏山線,下り,7066,左,0,0,-16,25,-1881,948,1900,19,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1165,,烏山線,下り,7072,左,0,0,-20,24,-1814,1342,1900,86,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1168,,烏山線,下り,7073,左,0,0,-14,26,-1570,381,1575,5,側方下部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1169,,烏山線,下り,7072,左,0,0,-15,22,-1828,2056,1900,72,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1173,,烏山線,下り,7072,左,0,0,3,23,-1851,1844,1900,49,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1174,,烏山線,下り,7073,左,0,0,5,23,-1825,2093,1900,75,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1185,,烏山線,下り,7082,左,0,0,-17,24,-1890,1376,1900,10,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1187,,烏山線,下り,7079,左,0,0,-7,21,-1885,2545,1900,15,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1192,,烏山線,下り,7078,左,0,0,-19,25,-1890,1318,1900,10,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1195,,烏山線,下り,7081,左,0,0,-16,23,-1870,1933,1900,30,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1199,,烏山線,下り,7084,左,400,34,-19,22,-1881,2207,1900,19,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1205,,烏山線,下り,7085,左,400,34,5,20,-1846,2877,1901,55,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1207,,烏山線,下り,7084,左,400,34,-18,25,-1849,943,1900,51,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1218,,烏山線,下り,7093,左,400,34,2,22,-1854,2107,1913,59,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1224,,烏山線,下り,7094,左,400,34,-21,25,-1875,1145,1915,40,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1228,,烏山線,下り,7102,左,400,34,29,19,-1864,3219,2150,25,上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1230,,烏山線,下り,7104,左,400,34,20,22,-1839,2018,1930,91,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1231,,烏山線,下り,7100,左,400,34,-7,25,-1858,1268,1924,66,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1234,,烏山線,下り,7107,左,400,34,23,24,-1915,1412,1935,20,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1241,,烏山線,下り,7104,左,400,34,54,20,-1918,2685,1930,12,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1243,,烏山線,下り,7104,左,400,34,38,23,-1864,1994,1930,66,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:36,1252,,烏山線,下り,7120,左,400,34,25,24,-1925,1361,1955,30,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1262,,烏山線,下り,7277,左,0,0,-10,24,-1816,1325,1900,84,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1279,,烏山線,下り,7281,左,0,0,-6,25,-1825,1131,1900,75,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1283,,烏山線,下り,7292,左,0,0,-3,24,-1882,1329,1900,18,側方上部,C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1284,,烏山線,下り,7294,左,0,0,-2,26,-1825,958,1900,75,側方上部,C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1288,S,烏山線,下り,7292,左,0,0,4,23,-1892,1850,1900,8,側方上部(窓部),C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1288,M,烏山線,下り,7292,左,0,0,5,23,-1841,1963,1900,59,側方上部(窓部),C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1288,E,烏山線,下り,7293,左,0,0,1,23,-1846,1758,1900,54,側方上部(窓部),C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1289,,烏山線,下り,7292,左,0,0,-8,25,-1842,1318,1900,58,側方上部,C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1305,,烏山線,下り,7315,左,0,0,-16,24,-1836,1574,1900,64,側方上部,C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1307,,烏山線,下り,7313,左,0,0,-17,22,-1882,2203,1900,18,側方上部(窓部),C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1312,,烏山線,下り,7315,左,0,0,-8,22,-1814,2231,1900,86,側方上部(窓部),C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1314,,烏山線,下り,7311,左,0,0,-4,25,-1893,1153,1900,7,側方上部,C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1326,,烏山線,下り,7321,左,0,0,-9,24,-1809,1652,1900,91,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1327,,烏山線,下り,7316,左,0,0,-3,25,-1845,1052,1900,55,側方上部,C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1332,,烏山線,下り,7318,左,0,0,-3,25,-1831,1234,1900,69,側方上部,C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1337,,烏山線,下り,7320,左,0,0,-6,25,-1886,1110,1900,14,側方上部,C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1341,,烏山線,下り,7323,左,0,0,-4,23,-1885,1770,1900,15,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1344,,烏山線,下り,7322,左,0,0,-5,25,-1865,1294,1900,35,側方上部,C,31,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1345,,烏山線,下り,7323,左,0,0,-4,25,-1882,1318,1900,18,側方上部,C,31,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1346,,烏山線,下り,7323,左,0,0,-5,25,-1876,1178,1900,24,側方上部,C,31,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/9 23:37,1347,,烏山線,下り,7323,左,0,0,-4,25,-1868,1254,1900,32,側方上部,C,31,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
